pin14,pin10,address,demolition_probability,land_ratio,land_val,building_val,land_val_change_pct,building_val_change_pct,building_age,underbuilt_ratio,violation_count_5yr,is_vacant,in_tax_sale,community_area,zone_class,property_class,char_ext_wall,is_llc_owner,nearby_demo_count_2yr,nearby_new_construction_count,years_since_renovation,renovation_investment,lot_size_sf,sale_year,sale_price,sale_price_to_assessed_ratio
21312310140000,2131231014,8233 S HOUSTON AVE,0.9868997931480408,0.4846153846153846,3150.0,3350.0,0.0,-0.44637250041315485,109.0,0.35061728395061725,7.0,0.0,1.0,South Chicago,RS-3,2-02,Frame,0,7.0,0.0,99.0,0.0,3150.0,nan,nan,nan
20182160030000,2018216003,5707 S DAMEN AVE,0.9868977069854736,0.5870356882738529,2418.0,1701.0,0.0,-0.6964126360878101,112.0,0.3022700119474313,6.0,0.0,1.0,West Englewood,RS-3,2-03,Frame,0,2.0,0.0,99.0,0.0,3720.0,nan,nan,nan
14313070340000,1431307034,2022 W CORTLAND ST,0.9868655800819397,0.3,16800.0,39200.0,0.5384615384615384,-0.021003471441772184,128.0,0.37037037037037035,0.0,0.0,0.0,Logan Square,RS-3,2-02,Frame,1,17.0,14.0,99.0,0.0,2400.0,2022.0,500000.0,8.928571428571429
14193100110000,1419310011,3433 N OAKLEY AVE,0.9868271350860596,0.5790582644689849,38750.0,28169.0,1.4038461538461537,-0.2887693783770136,119.0,0.6924731182795698,0.0,0.0,0.0,North Center,RS-3,2-11,Frame,1,20.0,21.0,99.0,0.0,3100.0,nan,nan,nan
14173040050000,1417304005,4243 N GREENVIEW AVE,0.9868035912513733,0.5695697849557634,45000.0,34007.0,0.5517241379310345,-0.25426516380860487,113.0,0.3093333333333333,0.0,0.0,0.0,Lake View,RS-3,2-03,Stucco,1,11.0,12.0,99.0,0.0,5000.0,nan,nan,nan
25223010240000,2522301024,157 E 115TH ST,0.9865701794624329,0.854840304558489,8645.0,1468.0,0.46153846153846156,-0.820691339929156,130.0,0.21978021978021978,0.0,1.0,1.0,West Pullman,RS-3,2-05,Frame,0,9.0,1.0,99.0,0.0,9100.0,nan,nan,nan
20213190130000,2021319013,6941 S NORMAL BLVD,0.9865182042121887,0.5380132450331125,2031.0,1744.0,0.0,-0.7480860898454428,130.0,0.3274666666666667,6.0,0.0,1.0,Englewood,RT-4,2-11,Frame,0,4.0,0.0,99.0,0.0,3125.0,nan,nan,nan
14291090160000,1429109016,3021 N LINCOLN AVE,0.9865173101425171,0.4320475597953823,46875.0,61620.0,1.5,-0.23905258218281508,129.0,0.6894545454545453,1.0,0.0,0.0,Lake View,B1-2,2-12,Masonry,1,10.0,18.0,99.0,0.0,3125.0,nan,nan,nan
20172080410000,2017208041,5640 S MAY ST,0.9864938259124756,0.6419089759797725,2031.0,1133.0,0.0,-0.7601100995130213,130.0,0.4888888888888889,0.0,1.0,1.0,Englewood,RS-3,2-11,Frame,0,4.0,1.0,99.0,0.0,3125.0,nan,nan,nan
17064150130000,1706415013,1025 N WOLCOTT AVE,0.9864081144332886,0.3645833333333333,21875.0,38125.0,1.0588235294117647,0.08735953453881695,135.0,0.224,1.0,0.0,0.0,West Town,RT-4,2-02,Frame,0,15.0,17.0,99.0,0.0,3125.0,nan,nan,nan
14192210220000,1419221022,3708 N HERMITAGE AVE,0.9863219261169434,0.614545969416651,39063.0,24501.0,1.2321714285714285,-0.2898672540722277,129.0,0.6634666666666666,0.0,0.0,0.0,Lake View,RS-3,2-11,Frame,1,17.0,19.0,99.0,0.0,3125.0,nan,nan,nan
20074140310000,2007414031,5214 S MARSHFIELD AVE,0.9863126873970032,0.5802857142857143,2031.0,1469.0,0.0,-0.5811234673510123,125.0,0.26453333333333334,6.0,0.0,1.0,New City,RS-3,2-02,Frame,0,7.0,0.0,99.0,0.0,3125.0,nan,nan,nan
14191290360000,1419129036,2106 W ADDISON ST,0.9862838983535767,0.5787037037037037,46875.0,34125.0,1.4038461538461537,-0.4014732965009208,125.0,0.5965714285714285,0.0,0.0,0.0,North Center,RT-3.5,2-11,Frame,1,28.0,28.0,11.5,0.0,3750.0,nan,nan,nan
14312130360000,1431213036,1952 W ARMITAGE AVE,0.9861581325531006,0.3188504378879347,15000.0,32044.0,0.7543859649122807,-0.05170015684649759,125.0,0.3543939393939393,0.0,0.0,0.0,Logan Square,B3-2,2-12,Masonry,1,18.0,13.0,99.0,0.0,3000.0,nan,nan,nan
20292120340000,2029212034,7222 S SANGAMON ST,0.9861226081848145,0.3385,2031.0,3969.0,-0.13316261203585147,-0.3295608108108108,120.0,1.1797333333333333,6.0,0.0,1.0,Englewood,RS-3,2-11,Frame,0,7.0,1.0,11.2,0.0,3125.0,nan,nan,nan
14292020150000,1429202015,3123 N SEMINARY AVE,0.9861130118370056,0.5933544303797469,46875.0,32125.0,1.34375,-0.16940300436952194,135.0,0.45511111111111113,6.0,0.0,0.0,Lake View,RS-3,2-11,Frame + Masonry,0,17.0,31.0,99.0,0.0,3125.0,nan,nan,nan
21304150210000,2130415021,7835 S SOUTH SHORE DR,0.9860899448394775,0.6944444444444444,12500.0,5500.0,0.3888888888888889,-0.304413810547616,110.0,0.10535,5.0,0.0,0.0,South Shore,RM-5,2-04,Frame + Masonry,1,2.0,2.0,99.0,0.0,10000.0,2023.0,180000.0,10.0
25042020070000,2504202007,8751 S HARVARD AVE,0.9859977960586548,0.5793333333333334,2607.0,1893.0,-0.25832147937411093,-0.5723966568782471,135.0,0.45855147626003184,0.0,0.0,1.0,Roseland,RS-2,2-03,Frame,0,1.0,1.0,99.0,0.0,4687.0,nan,nan,nan
20094080080000,2009408008,324 W 52ND PL,0.9859905242919922,0.5404068169323805,1966.0,1672.0,0.0005089058524173028,-0.8379216750678558,130.0,0.29394473838918284,6.0,0.0,1.0,Fuller Park,RS-3,2-02,Frame,0,3.0,0.0,99.0,0.0,3024.0,nan,nan,nan
14301080320000,1430108032,3027 N CLYBOURN AVE,0.9859665036201477,0.5932203389830508,35000.0,24000.0,1.0833333333333333,-0.23317783883954246,125.0,0.4,0.0,0.0,0.0,North Center,RT-4,2-11,Frame,1,16.0,15.0,99.0,0.0,3500.0,2021.0,672000.0,11.389830508474576
14181280190000,1418128019,2024 W SUNNYSIDE AVE,0.985959529876709,0.604403299673674,43155.0,28246.0,0.875,-0.40720686688073204,128.0,0.4106129069632719,0.0,0.0,0.0,Lincoln Square,RS-3,2-05,Frame,1,9.0,17.0,99.0,0.0,4795.0,nan,nan,nan
21304080050000,2130408005,7817 S MUSKEGON AVE,0.9859147071838379,0.7227272727272728,3975.0,1525.0,0.0,-0.7770141833601404,115.0,0.29937106918239,6.0,0.0,1.0,South Shore,RT-4,2-11,Frame,0,1.0,1.0,99.0,0.0,3975.0,nan,nan,nan
20203230160000,2020323016,6949 S ELIZABETH ST,0.9858953356742859,0.6095438175270108,2031.0,1301.0,-0.13316261203585147,2.318877551020408,117.0,0.336,0.0,0.0,1.0,West Englewood,RT-4,2-03,Frame,0,12.0,0.0,99.0,0.0,3125.0,nan,nan,nan
14294210090000,1429421009,1139 W ALTGELD ST,0.9858759045600891,0.5625,51750.0,40250.0,1.0833333333333333,-0.2356627421192556,145.0,0.4502415458937198,0.0,0.0,0.0,Lincoln Park,RT-4,2-04,Frame,1,5.0,11.0,99.0,0.0,3450.0,nan,nan,nan
14201230250000,1420123025,3628 N WAYNE AVE,0.9858448505401611,0.6416540415292755,64800.0,36189.0,1.34375,-0.4262362659140995,125.0,0.6291887125220458,9.0,0.0,0.0,Lake View,RT-3.5,2-11,Frame,1,7.0,23.0,11.6,0.0,4320.0,nan,nan,nan
20181100180000,2018110018,5604 S HOYNE AVE,0.9857532978057861,0.4712,2356.0,2644.0,0.0,-0.6414429075128831,113.0,0.5219923371647509,6.0,0.0,1.0,West Englewood,RS-3,2-11,Frame,0,3.0,1.0,99.0,0.0,3625.0,nan,nan,nan
20263050020000,2026305002,1037 E 75TH ST,0.985707700252533,0.434,3906.0,5094.0,0.1364562118126273,-0.5007840062720502,137.0,0.3392,0.0,0.0,1.0,Greater Grand Crossing,C1-2,2-11,Frame + Masonry,0,2.0,5.0,99.0,0.0,3125.0,nan,nan,nan
14204230340000,1420423034,3216 N KENMORE AVE,0.9855800867080688,0.5426790840977522,46500.0,39186.0,1.34375,-0.4275070126227209,129.0,0.8634408602150538,0.0,0.0,0.0,Lake View,RT-4,2-11,Frame,1,16.0,30.0,99.0,0.0,3100.0,nan,nan,nan
14291010230000,1429101023,1440 W FLETCHER ST,0.9854559302330017,0.5641359943837128,45000.0,34768.0,1.5,-0.09205337790196641,129.0,0.6666666666666666,0.0,0.0,0.0,Lake View,RS-3,2-11,Frame,1,15.0,25.0,99.0,0.0,3000.0,nan,nan,nan
19244160340000,1924416034,6934 S ROCKWELL ST,0.9854135513305664,0.4871666666666667,2923.0,3077.0,0.0,-0.5757032542746828,107.0,0.30772973301708934,7.0,0.0,1.0,Chicago Lawn,RS-3,2-03,Frame,0,1.0,1.0,99.0,0.0,3654.0,nan,nan,nan
25211300080000,2521130008,11429 S NORMAL AVE,0.9853642582893372,0.3009057757910834,2558.0,5943.0,0.00039108330074305825,-0.1630756231516688,106.0,0.8105872622001654,7.0,0.0,1.0,Roseland,RS-2,2-11,Frame,0,2.0,0.0,99.0,0.0,4650.0,nan,nan,nan
14203160280000,1420316028,1538 W HENDERSON ST,0.9853464365005493,0.6592548837601789,46875.0,24228.0,1.34375,-0.43924454936814333,128.0,0.5497904761904762,11.0,0.0,0.0,Lake View,RT-3.5,2-11,Frame,0,19.0,21.0,99.0,0.0,3125.0,nan,nan,nan
14181320160000,1418132016,2144 W MONTROSE AVE,0.985275149345398,0.37888198757763975,41175.0,67500.0,0.875,0.10056740363920955,135.0,0.47601700060716456,0.0,0.0,0.0,Lincoln Square,RS-3,2-11,Frame,1,11.0,18.0,99.0,0.0,4575.0,nan,nan,nan
20291150270000,2029115027,1500 W 73RD ST,0.9852523803710938,0.5518394648829431,2145.0,1742.0,-0.13333333333333333,3.108490566037736,112.0,0.5146853146853146,1.0,0.0,1.0,West Englewood,RS-2,2-03,Frame,0,9.0,1.0,99.0,0.0,3300.0,nan,nan,nan
20171090420000,2017109042,5652 S LAFLIN ST,0.9851729869842529,0.508,2032.0,1968.0,0.0004923682914820286,-0.6705724807499163,113.0,0.8459515177365465,6.0,1.0,1.0,West Englewood,RS-3,2-11,Frame,0,1.0,1.0,99.0,0.0,3126.0,nan,nan,nan
14203150040000,1420315004,1249 W NEWPORT AVE,0.9851705431938171,0.4891304347826087,56250.0,58750.0,1.34375,-0.1560969303474726,115.0,0.6354285714285715,0.0,0.0,0.0,Lake View,RT-3.5,2-11,Masonry,1,18.0,34.0,99.0,0.0,3750.0,nan,nan,nan
14283020160000,1428302016,2613 N HALSTED ST,0.9850965142250061,0.5644329896907216,54750.0,42250.0,1.0833333333333333,0.0026817286470322992,135.0,0.2514321295143213,0.0,0.0,0.0,Lincoln Park,B1-2,2-11,Frame,0,8.0,20.0,99.0,0.0,3650.0,2022.0,409000.0,4.216494845360825
14181240250000,1418124025,2217 W WILSON AVE,0.9849541187286377,0.5590909090909091,36900.0,29100.0,0.875,-0.367556289663566,131.0,0.3772357723577236,0.0,0.0,0.0,Lincoln Square,RS-3,2-03,Frame,1,8.0,22.0,99.0,0.0,4100.0,nan,nan,nan
14183150460000,1418315046,4104 N CLAREMONT AVE,0.9849272966384888,0.3929577464788732,27900.0,43100.0,0.875,-0.32736125850552467,115.0,0.5756272401433692,0.0,0.0,0.0,North Center,RS-3,2-03,Frame,1,17.0,22.0,99.0,0.0,3100.0,nan,nan,nan
20292130180000,2029213018,7243 S SANGAMON ST,0.9848623275756836,0.7176678445229682,2031.0,799.0,-0.13316261203585147,-0.8647825351159248,135.0,0.6883555555555555,6.0,0.0,1.0,Englewood,RS-3,2-11,Frame,0,7.0,1.0,99.0,0.0,3125.0,nan,nan,nan
17042020080000,1704202008,1533 N NORTH PARK AVE,0.9848528504371643,0.35027472527472525,31875.0,59125.0,0.19047619047619047,0.21932357187048876,125.0,0.3631372549019608,0.0,0.0,0.0,Near North Side,RM-5,2-11,Masonry,1,8.0,18.0,99.0,0.0,2550.0,nan,nan,nan
25164040050000,2516404005,111 W 107TH ST,0.9848037958145142,0.5607057416267942,1875.0,1469.0,-0.2724097788125728,-0.5921710161021655,110.0,0.33781381125097787,6.0,0.0,1.0,Roseland,RS-3,2-03,Frame,0,8.0,1.0,14.7,0.0,4687.0,nan,nan,nan
16221170380000,1622117038,4414 W 16TH ST,0.9847908616065979,0.5116,2558.0,2442.0,-0.3031871424679924,-0.6937547027840482,130.0,0.272,7.0,0.0,1.0,North Lawndale,B3-1,2-03,Frame + Masonry,0,7.0,2.0,99.0,0.0,3125.0,nan,nan,nan
14203210450000,1420321045,3304 N SOUTHPORT AVE,0.9847633242607117,0.5615000979025812,48750.0,38071.0,1.34375,-0.3999936959228381,134.0,0.9136996336996337,0.0,0.0,0.0,Lake View,RT-3.5,2-11,Frame,1,22.0,31.0,16.0,0.0,3250.0,nan,nan,nan
14193200330000,1419320033,3332 N HAMILTON AVE,0.9847097992897034,0.5756004812762734,38750.0,28571.0,1.4038461538461537,-0.3247222878752068,130.0,0.7139784946236559,0.0,0.0,0.0,North Center,RS-3,2-11,Frame,1,26.0,30.0,99.0,0.0,3100.0,nan,nan,nan
14283020520000,1428302052,746 W WRIGHTWOOD AVE,0.9846988320350647,0.5292459353557561,59700.0,53102.0,1.0833333333333333,-0.1885639191956236,129.0,0.45157606212882595,0.0,0.0,0.0,Lincoln Park,B1-2,2-11,Frame + Masonry,1,8.0,20.0,99.0,0.0,3980.0,nan,nan,nan
20181120090000,2018112009,5623 S SEELEY AVE,0.9846300482749939,0.615530303030303,2275.0,1421.0,0.0,-0.7279862174578867,112.0,0.25142857142857145,9.0,0.0,1.0,West Englewood,RS-3,2-02,Frame,0,2.0,1.0,17.1,0.0,3500.0,nan,nan,nan
14291110100000,1429111010,1231 W BARRY AVE,0.9845433831214905,0.6285904759715406,54688.0,32313.0,1.5735529411764706,-0.23940777704547594,135.0,0.34346666666666664,0.0,0.0,0.0,Lake View,RS-3,2-02,Frame,0,19.0,26.0,99.0,0.0,3125.0,nan,nan,nan
20193160140000,2019316014,2025 W 68TH ST,0.9845219850540161,0.729,1458.0,542.0,-0.27642679900744416,-0.8430350419924704,110.0,0.32754342431761785,7.0,0.0,1.0,West Englewood,RS-2,2-02,Frame,0,9.0,0.0,99.0,0.0,3100.0,nan,nan,nan
14301010050000,1430101005,3109 N WESTERN AVE,0.984481692314148,0.4055820101846149,27000.0,39571.0,1.0833333333333333,-0.2185667173522384,119.0,0.655050505050505,1.0,0.0,0.0,North Center,C1-2,2-11,Frame,1,18.0,23.0,99.0,0.0,2700.0,2021.0,560000.0,8.412071322347568
14291010260000,1429101026,1432 W FLETCHER ST,0.9844725728034973,0.6061448540726468,46875.0,30458.0,1.5,-0.3044213026399927,131.0,0.3658666666666667,2.0,0.0,0.0,Lake View,RS-3,2-03,Frame,0,16.0,28.0,99.0,0.0,3125.0,nan,nan,nan
14204210270000,1420421027,3242 N CLIFTON AVE,0.9844470024108887,0.4724457449402585,46500.0,51924.0,1.34375,-0.3188329747599307,131.0,0.8750000000000001,0.0,0.0,0.0,Lake View,RT-4,2-11,Masonry,1,20.0,29.0,99.0,0.0,3100.0,nan,nan,nan
14291310180000,1429131018,1242 W DIVERSEY PKY,0.9843957424163818,0.6806631171345595,78750.0,36946.0,1.5735294117647058,-0.4517096046539238,135.0,0.6087037037037037,0.0,0.0,0.0,Lake View,RT-4,2-11,Frame,1,9.0,14.0,17.3,0.0,4500.0,nan,nan,nan
14291010300000,1429101030,1422 W FLETCHER ST,0.984356701374054,0.42858710261403843,46875.0,62496.0,1.5,0.02566795772336375,132.0,0.5045333333333334,0.0,0.0,0.0,Lake View,RT-4,2-11,Frame,1,16.0,30.0,99.0,0.0,3125.0,nan,nan,nan
25034320260000,2503432026,638 E 95TH ST,0.9842928051948547,0.651,5859.0,3141.0,0.3890469416785206,-0.6964924147260605,140.0,0.46013797027238457,6.0,0.0,1.0,Roseland,RT-4,2-11,Frame,0,4.0,1.0,99.0,0.0,4687.0,nan,nan,nan
21313230290000,2131323029,8524 S BURNHAM AVE,0.9842804670333862,0.32894736842105265,3125.0,6375.0,0.0,-0.048507462686567165,112.0,0.672,6.0,0.0,1.0,South Chicago,RS-3,2-11,Frame,0,5.0,0.0,17.7,0.0,3125.0,nan,nan,nan
17051150490000,1705115049,1320 N BOSWORTH AVE,0.9842790961265564,0.32051612903225807,19872.0,42128.0,0.7648312611012433,0.19147010577521353,133.0,0.30042270531400966,0.0,0.0,0.0,West Town,RT-4,2-11,Frame,0,5.0,9.0,99.0,0.0,3312.0,2023.0,200000.0,3.225806451612903
14301190320000,1430119032,2936 N HOYNE AVE,0.9842761754989624,0.5409270940296318,29500.0,25036.0,1.0833333333333333,-0.3065396227460322,145.0,0.8470809792843691,0.0,0.0,0.0,North Center,RS-3,2-11,Frame,1,15.0,14.0,99.0,0.0,2950.0,nan,nan,nan
14291100440000,1429110044,1308 W NELSON ST,0.9842433929443359,0.6203925513188718,46875.0,28682.0,1.5,-0.43143162986163425,135.0,0.34453333333333336,0.0,0.0,0.0,Lake View,RS-3,2-02,Frame,0,19.0,28.0,99.0,0.0,3125.0,nan,nan,nan
20164020130000,2016402013,315 W 59TH PL,0.9842367172241211,0.5281179705073732,2113.0,1888.0,0.0004734848484848485,-0.7523609653725079,137.0,0.5818803418803419,12.0,0.0,1.0,Englewood,RS-3,2-11,Frame,0,4.0,1.0,16.5,0.0,3250.0,nan,nan,nan
17063310190000,1706331019,2017 W RICE ST,0.9842002987861633,0.3757090909090909,20664.0,34336.0,1.0589876444798725,-0.0939891287139163,60.0,0.23712737127371275,0.0,0.0,0.0,West Town,RT-4,2-02,Masonry,1,21.0,22.0,99.0,0.0,2952.0,2018.0,600000.0,10.909090909090908
14322060270000,1432206027,2216 N SEMINARY AVE,0.9841299057006836,0.3443342574820502,38750.0,73786.0,0.13636363636363635,0.06217340607770596,144.0,0.5021505376344086,0.0,0.0,0.0,Lincoln Park,RT-4,2-05,Masonry,1,13.0,18.0,99.0,0.0,3100.0,nan,nan,nan
20224150160000,2022415016,6941 S VERNON AVE,0.9841105937957764,0.4305555555555556,3875.0,5125.0,0.0,-0.5751119217376887,123.0,0.6415770609318996,10.0,0.0,1.0,Greater Grand Crossing,RS-3,2-05,Masonry,0,1.0,1.0,99.0,0.0,3100.0,nan,nan,nan
14291010020000,1429101002,1453 W BELMONT AVE,0.9840565919876099,0.5788537769051235,46875.0,34104.0,1.5,-0.40512820512820513,138.0,0.4276363636363636,8.0,0.0,0.0,Lake View,B3-2,2-11,Frame,0,17.0,26.0,99.0,0.0,3125.0,2019.0,358000.0,4.420899245483397
14184040220000,1418404022,4345 N HERMITAGE AVE,0.9839497804641724,0.4342105263157895,33000.0,43000.0,0.6666666666666666,-0.1870994574361495,122.0,0.5678114478114479,1.0,0.0,0.0,Lake View,RS-3,2-11,Masonry,1,15.0,19.0,99.0,0.0,4125.0,nan,nan,nan
14294160750000,1429416075,848 W LILL AVE,0.983899712562561,0.47846279473308156,46875.0,51095.0,1.0833333333333333,-0.06849340042295632,48.0,0.6765333333333333,3.0,0.0,0.0,Lincoln Park,RT-4,2-11,Masonry,1,8.0,22.0,99.0,0.0,3125.0,nan,nan,nan
14201190210000,1420119021,3609 N ASHLAND AVE,0.9838602542877197,0.6782339717043322,40125.0,19036.0,1.34375,-0.6008387502621094,135.0,0.3432455395072217,0.0,0.0,0.0,Lake View,C1-2,2-11,Frame + Masonry,1,21.0,24.0,99.0,0.0,2675.0,nan,nan,nan
13352310230000,1335231023,3508 W ARMITAGE AVE,0.9837783575057983,0.2863636363636364,9450.0,23550.0,1.0691920297788482,-0.2079507617798406,132.0,0.38095238095238093,11.0,1.0,0.0,Logan Square,B2-3,2-12,Frame,1,5.0,9.0,3.4,2500.0,3150.0,2021.0,200000.0,6.0606060606060606
20333060070000,2033306007,8330 S KERFOOT AVE,0.983643114566803,0.39545454545454545,2175.0,3325.0,0.0,-0.6864095067433745,130.0,0.8019157088122606,7.0,0.0,1.0,Auburn Gresham,RS-3,2-11,Frame,0,3.0,0.0,99.0,0.0,2900.0,nan,nan,nan
21314000400000,2131400040,2808 E 84TH ST,0.9836259484291077,0.3729,3729.0,6271.0,0.0,-0.3082184225041368,104.0,0.5840112034802301,6.0,0.0,1.0,South Chicago,RS-3,2-05,Frame,0,3.0,0.0,99.0,0.0,3729.0,nan,nan,nan
14331070190000,1433107019,2236 N BURLING ST,0.9835545420646667,0.26595744680851063,37500.0,103500.0,0.13636363636363635,0.06399383191981496,135.0,0.4901960784313726,0.0,0.0,0.0,Lincoln Park,RM-4.5,2-06,Frame + Masonry,1,8.0,13.0,99.0,0.0,3000.0,2023.0,3300000.0,23.404255319148938
14294140310000,1429414031,1118 W LILL AVE,0.9835196137428284,0.7368345456597347,71820.0,25651.0,1.0833695935949874,-0.24172283315596546,143.0,0.2854358117516012,0.0,0.0,0.0,Lincoln Park,RT-4,2-11,Stucco,1,5.0,17.0,99.0,0.0,4788.0,2022.0,1066550.0,10.942228970668198
14203220430000,1420322043,3302 N LAKEWOOD AVE,0.9834923148155212,0.570291609109458,45000.0,33907.0,1.34375,-0.34504539308479815,144.0,0.525079365079365,0.0,0.0,0.0,Lake View,RT-3.5,2-05,Frame,1,23.0,28.0,99.0,0.0,3000.0,nan,nan,nan
14204260090000,1420426009,3229 N WILTON AVE,0.9834356904029846,0.5189129126348442,56040.0,51955.0,1.343789209535759,0.04769106674732809,135.0,0.2739561027837259,0.0,0.0,0.0,Lake View,RM-5,2-11,Frame,1,15.0,26.0,4.7,10000.0,3736.0,nan,nan,nan
17343180420000,1734318042,3732 S CALUMET AVE,0.9833989143371582,0.3741379310344828,10850.0,18150.0,0.16666666666666666,-0.02707049048512463,135.0,0.43451612903225806,3.0,1.0,0.0,Douglas,RM-5,2-11,Masonry,1,0.0,23.0,0.0,99230.0,3100.0,2023.0,280000.0,9.655172413793103
20174220090000,2017422009,6123 S PEORIA ST,0.9833691716194153,0.45615538417594975,1597.0,1904.0,-0.3329156223893066,-0.5913286112899764,102.0,0.6542088596582804,1.0,1.0,1.0,Englewood,RS-3,2-11,Frame,0,5.0,4.0,14.3,0.0,3193.0,nan,nan,nan
20192170380000,2019217038,6550 S WOLCOTT AVE,0.9833594560623169,0.6186666666666667,1856.0,1144.0,-0.22602168473728107,-0.8035714285714286,113.0,0.30834086118638965,7.0,0.0,1.0,West Englewood,RS-3,2-03,Frame,0,9.0,0.0,99.0,0.0,3690.0,nan,nan,nan
20201110160000,2020111016,6439 S BISHOP ST,0.9833346009254456,0.6168,1542.0,958.0,-0.3367741935483871,-0.7197191339964891,130.0,0.3548387096774193,14.0,0.0,1.0,West Englewood,RS-3,2-02,Frame,0,1.0,1.0,99.0,0.0,3100.0,nan,nan,nan
14201140260000,1420114026,3750 N SOUTHPORT AVE,0.9833199381828308,0.5487804878048781,45000.0,37000.0,1.34375,-0.45626616505995765,142.0,0.41121212121212114,3.0,0.0,0.0,Lake View,B3-2,2-11,Frame,0,7.0,19.0,99.0,0.0,3000.0,nan,nan,nan
13253230120000,1325323012,2429 N FRANCISCO AVE,0.9832688570022583,0.32153356197942184,15750.0,33234.0,0.7544836805168764,0.0806399167587956,132.0,0.5333333333333333,0.0,0.0,0.0,Logan Square,RS-3,2-03,Frame,1,17.0,25.0,99.0,0.0,3150.0,nan,nan,nan
14193020220000,1419302022,3507 N OAKLEY AVE,0.9832284450531006,0.5670731707317073,46500.0,35500.0,1.4038461538461537,-0.3341960651925205,111.0,0.7616487455197132,0.0,0.0,0.0,North Center,RS-3,2-11,Masonry,1,21.0,21.0,99.0,0.0,3720.0,nan,nan,nan
21314090350000,2131409035,8440 S MUSKEGON AVE,0.983223557472229,0.5208333333333334,3125.0,2875.0,0.0,-0.42649112307999204,111.0,0.26666666666666666,6.0,0.0,1.0,South Chicago,RS-3,2-02,Frame,0,4.0,0.0,99.0,0.0,3125.0,nan,nan,nan
14181030160000,1418103016,2156 W GIDDINGS ST,0.9832014441490173,0.5920714285714286,41445.0,28555.0,0.875,-0.2363339751818571,135.0,0.5501266739051756,0.0,0.0,0.0,Lincoln Square,RS-3,2-11,Frame,0,10.0,16.0,99.0,0.0,4605.0,2023.0,226000.0,3.2285714285714286
14293011050000,1429301105,2700 N GREENVIEW AVE,0.9831573367118835,0.5241871530531325,49575.0,45000.0,nan,nan,130.0,0.3540090771558245,0.0,0.0,0.0,Lincoln Park,RT-4,2-03,Frame,0,7.0,24.0,99.0,0.0,3305.0,nan,nan,nan
21311230260000,2131123026,8116 S BURNHAM AVE,0.9831399321556091,0.6818181818181818,3750.0,1750.0,0.0,-0.7071619812583668,101.0,0.256,7.0,0.0,1.0,South Chicago,RS-3,2-02,Frame,0,3.0,0.0,99.0,0.0,3750.0,nan,nan,nan
20283230240000,2028323024,7832 S LOWE AVE,0.9830954670906067,0.42,3780.0,5220.0,0.0,3.669051878354204,130.0,0.6444003527336861,0.0,1.0,1.0,Auburn Gresham,RS-3,2-06,Frame,0,7.0,5.0,99.0,0.0,5040.0,nan,nan,nan
14324100460000,1432410046,1928 N HALSTED ST,0.9830638766288757,0.4715987975516413,39063.0,43768.0,0.13637818181818182,0.0399410744410388,138.0,0.328,0.0,0.0,0.0,Lincoln Park,RM-5,2-11,Frame + Masonry,0,36.0,27.0,99.0,0.0,3125.0,nan,nan,nan
14322260250000,1432226025,2034 N FREMONT ST,0.9830635190010071,0.550935785509781,39063.0,31840.0,0.13637818181818182,-0.05874005971561179,138.0,0.37920000000000004,0.0,0.0,0.0,Lincoln Park,RT-4,2-11,Frame + Masonry,0,28.0,22.0,99.0,0.0,3125.0,nan,nan,nan
14301100100000,1430110010,3035 N LEAVITT ST,0.9830295443534851,0.5636363636363636,31000.0,24000.0,1.0833333333333333,-0.32061371227990715,125.0,0.7727598566308242,0.0,0.0,0.0,North Center,RS-3,2-11,Frame + Masonry,1,19.0,19.0,99.0,0.0,3100.0,nan,nan,nan
14204230420000,1420423042,3253 N SEMINARY AVE,0.9830123782157898,0.5546080173657908,46500.0,37343.0,1.34375,-0.32588995595349846,108.0,0.7559139784946237,0.0,0.0,0.0,Lake View,RT-4,2-11,Frame,1,17.0,26.0,99.0,0.0,3100.0,nan,nan,nan
13252200170000,1325220017,2928 N ELSTON AVE,0.9829269051551819,0.3633720930232558,15625.0,27375.0,0.7544352122164832,-0.1986006616118739,142.0,0.856,0.0,0.0,0.0,Avondale,RT-4,2-12,Frame + Masonry,1,4.0,9.0,99.0,0.0,3125.0,2023.0,400000.0,9.30232558139535
20192060350000,2019206035,6336 S MARSHFIELD AVE,0.9828501343727112,0.7445,1489.0,511.0,-0.25475475475475473,-0.9212392108508015,135.0,0.5781391147244807,6.0,0.0,1.0,West Englewood,RS-3,2-03,Frame,0,6.0,0.0,99.0,0.0,3075.0,nan,nan,nan
14291270240000,1429127024,1223 W GEORGE ST,0.9828287959098816,0.5768674698795181,47880.0,35120.0,1.573640077402709,-0.4483451926550744,140.0,0.46384901648059534,0.0,0.0,0.0,Lake View,M1-2,2-11,Frame,1,11.0,15.0,16.4,0.0,2736.0,nan,nan,nan
16143270370000,1614327037,3860 W ROOSEVELT RD,0.9828205108642578,0.43254545454545457,2379.0,3121.0,0.0,-0.7011681348142474,108.0,0.6734006734006733,7.0,0.0,1.0,North Lawndale,C1-2,2-12,Masonry,0,0.0,0.0,99.0,0.0,2025.0,nan,nan,nan
